Cleaned_Text,Rating
place serves buffet lunchit value money dine restaurantalthough claim mediterranean restomost items served indianso dont go namethe service really good chef personally asks preference feedback complimentary starter improvedone thing liked option vegetariansveg starters plenty live counter ones served tablecajun potatocorn pineapplepaneer kebab name fewall goodthey serve momo pastapizza counters main course nice good variety curries dessert spread huge overall good placehope maintain variety cost,4
service excellent fodd tasted nice ranjit romjan served best polite friendly visit agian ambience excellent,5
sabir kusal jakiservice excellent starter especially veg delicious great experience live counters desserts mouthwatering overall happy atmosphere,5
mr anup team done wonderful job means lot us celebrating birthday best dishes delivering happy come thank u guys humbleness towards customer,5
went lunch bit different usual bbq buffets starters impressive service good get wood fire pizza due heavy crowd went pizza baked properly improve dessert section rest good different regular buffets,4
starters good whole delicious sumptuous buffet service really good especially one mrjayanta hasubul,5
great fun kids family exceptional hospitality especially ranjitgood variety foodworth place buffet familypriced good,5
avinash apurna corteous serve place friendly chef coming make sure able serve something different plate make experience worth,5
good experience new concept serving food making pizza service mravinash superb overwhelmed attended served us food till full content,5
nice ambience tasty food excellent serice romjan ranjith daughter enjoyed making pizza stalls also good thanks,5
great experience great service food aup sanjit jakirul excellent service exotic food must try thing flechazo like prawn orange shots,5
service excellent special thanks ranjith ramjan awsome wat visit thank alll great service,5
nice food excellent service great time highly recommend parties anup arumay zakir thanks guys great service,5
